,imgPath,label
982,archive/GarbageClassification\paper\paper246.jpg,paper
983,archive/GarbageClassification\paper\paper32.jpg,paper
984,archive/GarbageClassification\plastic\plastic305.jpg,plastic
985,archive/GarbageClassification\paper\paper546.jpg,paper
986,archive/GarbageClassification\cardboard\cardboard148.jpg,cardboard
987,archive/GarbageClassification\plastic\plastic211.jpg,plastic
988,archive/GarbageClassification\glass\glass334.jpg,glass
989,archive/GarbageClassification\glass\glass60.jpg,glass
990,archive/GarbageClassification\metal\metal183.jpg,metal
991,archive/GarbageClassification\cardboard\cardboard153.jpg,cardboard
992,archive/GarbageClassification\cardboard\cardboard72.jpg,cardboard
993,archive/GarbageClassification\plastic\plastic246.jpg,plastic
994,archive/GarbageClassification\cardboard\cardboard65.jpg,cardboard
995,archive/GarbageClassification\paper\paper238.jpg,paper
996,archive/GarbageClassification\metal\metal38.jpg,metal
997,archive/GarbageClassification\glass\glass430.jpg,glass
998,archive/GarbageClassification\plastic\plastic156.jpg,plastic
999,archive/GarbageClassification\glass\glass323.jpg,glass
1000,archive/GarbageClassification\glass\glass389.jpg,glass
1001,archive/GarbageClassification\glass\glass208.jpg,glass
1002,archive/GarbageClassification\metal\metal250.jpg,metal
1003,archive/GarbageClassification\cardboard\cardboard268.jpg,cardboard
1004,archive/GarbageClassification\metal\metal248.jpg,metal
1005,archive/GarbageClassification\trash\trash12.jpg,trash
1006,archive/GarbageClassification\glass\glass378.jpg,glass
1007,archive/GarbageClassification\paper\paper132.jpg,paper
1008,archive/GarbageClassification\paper\paper454.jpg,paper
1009,archive/GarbageClassification\metal\metal332.jpg,metal
1010,archive/GarbageClassification\trash\trash119.jpg,trash
1011,archive/GarbageClassification\paper\paper131.jpg,paper
1012,archive/GarbageClassification\metal\metal311.jpg,metal
1013,archive/GarbageClassification\metal\metal364.jpg,metal
1014,archive/GarbageClassification\glass\glass142.jpg,glass
1015,archive/GarbageClassification\glass\glass322.jpg,glass
1016,archive/GarbageClassification\glass\glass264.jpg,glass
1017,archive/GarbageClassification\paper\paper406.jpg,paper
1018,archive/GarbageClassification\plastic\plastic1.jpg,plastic
1019,archive/GarbageClassification\glass\glass21.jpg,glass
1020,archive/GarbageClassification\paper\paper408.jpg,paper
1021,archive/GarbageClassification\plastic\plastic466.jpg,plastic
1022,archive/GarbageClassification\plastic\plastic190.jpg,plastic
1023,archive/GarbageClassification\paper\paper172.jpg,paper
1024,archive/GarbageClassification\cardboard\cardboard234.jpg,cardboard
1025,archive/GarbageClassification\cardboard\cardboard142.jpg,cardboard
1026,archive/GarbageClassification\metal\metal205.jpg,metal
1027,archive/GarbageClassification\metal\metal50.jpg,metal
1028,archive/GarbageClassification\paper\paper373.jpg,paper
1029,archive/GarbageClassification\cardboard\cardboard328.jpg,cardboard
1030,archive/GarbageClassification\plastic\plastic410.jpg,plastic
1031,archive/GarbageClassification\cardboard\cardboard301.jpg,cardboard
1032,archive/GarbageClassification\paper\paper198.jpg,paper
1033,archive/GarbageClassification\paper\paper322.jpg,paper
1034,archive/GarbageClassification\plastic\plastic430.jpg,plastic
1035,archive/GarbageClassification\plastic\plastic426.jpg,plastic
1036,archive/GarbageClassification\trash\trash24.jpg,trash
1037,archive/GarbageClassification\metal\metal342.jpg,metal
1038,archive/GarbageClassification\glass\glass336.jpg,glass
1039,archive/GarbageClassification\cardboard\cardboard169.jpg,cardboard
1040,archive/GarbageClassification\cardboard\cardboard367.jpg,cardboard
1041,archive/GarbageClassification\metal\metal215.jpg,metal
1042,archive/GarbageClassification\metal\metal45.jpg,metal
1043,archive/GarbageClassification\paper\paper591.jpg,paper
1044,archive/GarbageClassification\paper\paper219.jpg,paper
1045,archive/GarbageClassification\paper\paper511.jpg,paper
1046,archive/GarbageClassification\cardboard\cardboard109.jpg,cardboard
1047,archive/GarbageClassification\paper\paper269.jpg,paper
1048,archive/GarbageClassification\glass\glass354.jpg,glass
1049,archive/GarbageClassification\paper\paper556.jpg,paper
1050,archive/GarbageClassification\metal\metal292.jpg,metal
1051,archive/GarbageClassification\metal\metal103.jpg,metal
1052,archive/GarbageClassification\glass\glass81.jpg,glass
1053,archive/GarbageClassification\plastic\plastic438.jpg,plastic
1054,archive/GarbageClassification\glass\glass400.jpg,glass
1055,archive/GarbageClassification\paper\paper6.jpg,paper
1056,archive/GarbageClassification\metal\metal16.jpg,metal
1057,archive/GarbageClassification\metal\metal42.jpg,metal
1058,archive/GarbageClassification\trash\trash29.jpg,trash
1059,archive/GarbageClassification\glass\glass482.jpg,glass
1060,archive/GarbageClassification\plastic\plastic179.jpg,plastic
1061,archive/GarbageClassification\plastic\plastic132.jpg,plastic
1062,archive/GarbageClassification\plastic\plastic460.jpg,plastic
1063,archive/GarbageClassification\trash\trash32.jpg,trash
1064,archive/GarbageClassification\paper\paper29.jpg,paper
1065,archive/GarbageClassification\paper\paper341.jpg,paper
1066,archive/GarbageClassification\plastic\plastic159.jpg,plastic
1067,archive/GarbageClassification\trash\trash96.jpg,trash
1068,archive/GarbageClassification\glass\glass212.jpg,glass
1069,archive/GarbageClassification\plastic\plastic187.jpg,plastic
1070,archive/GarbageClassification\glass\glass137.jpg,glass
1071,archive/GarbageClassification\trash\trash10.jpg,trash
1072,archive/GarbageClassification\plastic\plastic104.jpg,plastic
1073,archive/GarbageClassification\plastic\plastic110.jpg,plastic
1074,archive/GarbageClassification\glass\glass374.jpg,glass
1075,archive/GarbageClassification\metal\metal178.jpg,metal
1076,archive/GarbageClassification\cardboard\cardboard247.jpg,cardboard
1077,archive/GarbageClassification\glass\glass474.jpg,glass
1078,archive/GarbageClassification\glass\glass224.jpg,glass
1079,archive/GarbageClassification\paper\paper230.jpg,paper
1080,archive/GarbageClassification\paper\paper153.jpg,paper
1081,archive/GarbageClassification\paper\paper202.jpg,paper
1082,archive/GarbageClassification\paper\paper182.jpg,paper
1083,archive/GarbageClassification\cardboard\cardboard166.jpg,cardboard
1084,archive/GarbageClassification\paper\paper421.jpg,paper
1085,archive/GarbageClassification\glass\glass361.jpg,glass
1086,archive/GarbageClassification\glass\glass325.jpg,glass
1087,archive/GarbageClassification\paper\paper422.jpg,paper
1088,archive/GarbageClassification\glass\glass469.jpg,glass
1089,archive/GarbageClassification\plastic\plastic117.jpg,plastic
1090,archive/GarbageClassification\glass\glass204.jpg,glass
1091,archive/GarbageClassification\cardboard\cardboard33.jpg,cardboard
1092,archive/GarbageClassification\metal\metal101.jpg,metal
1093,archive/GarbageClassification\glass\glass43.jpg,glass
1094,archive/GarbageClassification\cardboard\cardboard98.jpg,cardboard
1095,archive/GarbageClassification\trash\trash45.jpg,trash
1096,archive/GarbageClassification\metal\metal68.jpg,metal
1097,archive/GarbageClassification\trash\trash27.jpg,trash
1098,archive/GarbageClassification\paper\paper344.jpg,paper
1099,archive/GarbageClassification\cardboard\cardboard251.jpg,cardboard
1100,archive/GarbageClassification\glass\glass54.jpg,glass
1101,archive/GarbageClassification\plastic\plastic245.jpg,plastic
1102,archive/GarbageClassification\glass\glass199.jpg,glass
1103,archive/GarbageClassification\metal\metal252.jpg,metal
1104,archive/GarbageClassification\cardboard\cardboard75.jpg,cardboard
1105,archive/GarbageClassification\cardboard\cardboard15.jpg,cardboard
1106,archive/GarbageClassification\plastic\plastic210.jpg,plastic
1107,archive/GarbageClassification\glass\glass308.jpg,glass
1108,archive/GarbageClassification\paper\paper69.jpg,paper
1109,archive/GarbageClassification\paper\paper271.jpg,paper
1110,archive/GarbageClassification\trash\trash65.jpg,trash
1111,archive/GarbageClassification\glass\glass11.jpg,glass
1112,archive/GarbageClassification\trash\trash25.jpg,trash
1113,archive/GarbageClassification\plastic\plastic173.jpg,plastic
1114,archive/GarbageClassification\metal\metal312.jpg,metal
1115,archive/GarbageClassification\cardboard\cardboard10.jpg,cardboard
1116,archive/GarbageClassification\cardboard\cardboard231.jpg,cardboard
1117,archive/GarbageClassification\cardboard\cardboard209.jpg,cardboard
1118,archive/GarbageClassification\cardboard\cardboard310.jpg,cardboard
1119,archive/GarbageClassification\metal\metal104.jpg,metal
1120,archive/GarbageClassification\paper\paper112.jpg,paper
1121,archive/GarbageClassification\paper\paper428.jpg,paper
1122,archive/GarbageClassification\metal\metal52.jpg,metal
1123,archive/GarbageClassification\plastic\plastic247.jpg,plastic
1124,archive/GarbageClassification\metal\metal309.jpg,metal
1125,archive/GarbageClassification\paper\paper155.jpg,paper
1126,archive/GarbageClassification\glass\glass58.jpg,glass
1127,archive/GarbageClassification\paper\paper370.jpg,paper
1128,archive/GarbageClassification\plastic\plastic203.jpg,plastic
1129,archive/GarbageClassification\cardboard\cardboard162.jpg,cardboard
1130,archive/GarbageClassification\plastic\plastic180.jpg,plastic
1131,archive/GarbageClassification\metal\metal388.jpg,metal
1132,archive/GarbageClassification\plastic\plastic441.jpg,plastic
1133,archive/GarbageClassification\paper\paper144.jpg,paper
1134,archive/GarbageClassification\glass\glass110.jpg,glass
1135,archive/GarbageClassification\paper\paper356.jpg,paper
1136,archive/GarbageClassification\glass\glass353.jpg,glass
1137,archive/GarbageClassification\paper\paper87.jpg,paper
1138,archive/GarbageClassification\plastic\plastic3.jpg,plastic
1139,archive/GarbageClassification\metal\metal75.jpg,metal
1140,archive/GarbageClassification\cardboard\cardboard235.jpg,cardboard
1141,archive/GarbageClassification\glass\glass499.jpg,glass
1142,archive/GarbageClassification\glass\glass424.jpg,glass
1143,archive/GarbageClassification\paper\paper91.jpg,paper
1144,archive/GarbageClassification\paper\paper179.jpg,paper
1145,archive/GarbageClassification\cardboard\cardboard78.jpg,cardboard
1146,archive/GarbageClassification\metal\metal269.jpg,metal
1147,archive/GarbageClassification\paper\paper3.jpg,paper
1148,archive/GarbageClassification\cardboard\cardboard135.jpg,cardboard
1149,archive/GarbageClassification\cardboard\cardboard386.jpg,cardboard
1150,archive/GarbageClassification\plastic\plastic387.jpg,plastic
1151,archive/GarbageClassification\paper\paper227.jpg,paper
1152,archive/GarbageClassification\plastic\plastic281.jpg,plastic
1153,archive/GarbageClassification\glass\glass24.jpg,glass
1154,archive/GarbageClassification\glass\glass288.jpg,glass
1155,archive/GarbageClassification\metal\metal316.jpg,metal
1156,archive/GarbageClassification\cardboard\cardboard57.jpg,cardboard
1157,archive/GarbageClassification\glass\glass417.jpg,glass
1158,archive/GarbageClassification\cardboard\cardboard358.jpg,cardboard
1159,archive/GarbageClassification\paper\paper106.jpg,paper
1160,archive/GarbageClassification\plastic\plastic192.jpg,plastic
1161,archive/GarbageClassification\cardboard\cardboard331.jpg,cardboard
1162,archive/GarbageClassification\glass\glass166.jpg,glass
1163,archive/GarbageClassification\cardboard\cardboard161.jpg,cardboard
1164,archive/GarbageClassification\glass\glass135.jpg,glass
1165,archive/GarbageClassification\trash\trash118.jpg,trash
1166,archive/GarbageClassification\glass\glass3.jpg,glass
1167,archive/GarbageClassification\glass\glass384.jpg,glass
1168,archive/GarbageClassification\metal\metal21.jpg,metal
1169,archive/GarbageClassification\trash\trash11.jpg,trash
1170,archive/GarbageClassification\paper\paper20.jpg,paper
1171,archive/GarbageClassification\glass\glass201.jpg,glass
1172,archive/GarbageClassification\glass\glass391.jpg,glass
1173,archive/GarbageClassification\metal\metal85.jpg,metal
1174,archive/GarbageClassification\cardboard\cardboard136.jpg,cardboard
1175,archive/GarbageClassification\paper\paper354.jpg,paper
1176,archive/GarbageClassification\paper\paper264.jpg,paper
1177,archive/GarbageClassification\plastic\plastic115.jpg,plastic
1178,archive/GarbageClassification\paper\paper70.jpg,paper
1179,archive/GarbageClassification\glass\glass419.jpg,glass
1180,archive/GarbageClassification\paper\paper516.jpg,paper
1181,archive/GarbageClassification\glass\glass17.jpg,glass
1182,archive/GarbageClassification\plastic\plastic269.jpg,plastic
1183,archive/GarbageClassification\cardboard\cardboard397.jpg,cardboard
1184,archive/GarbageClassification\glass\glass183.jpg,glass
1185,archive/GarbageClassification\glass\glass232.jpg,glass
1186,archive/GarbageClassification\paper\paper357.jpg,paper
1187,archive/GarbageClassification\glass\glass175.jpg,glass
1188,archive/GarbageClassification\glass\glass267.jpg,glass
1189,archive/GarbageClassification\glass\glass107.jpg,glass
1190,archive/GarbageClassification\paper\paper237.jpg,paper
1191,archive/GarbageClassification\cardboard\cardboard399.jpg,cardboard
1192,archive/GarbageClassification\cardboard\cardboard227.jpg,cardboard
1193,archive/GarbageClassification\glass\glass368.jpg,glass
1194,archive/GarbageClassification\glass\glass387.jpg,glass
1195,archive/GarbageClassification\glass\glass345.jpg,glass
1196,archive/GarbageClassification\glass\glass206.jpg,glass
1197,archive/GarbageClassification\glass\glass418.jpg,glass
1198,archive/GarbageClassification\cardboard\cardboard6.jpg,cardboard
1199,archive/GarbageClassification\glass\glass265.jpg,glass
1200,archive/GarbageClassification\paper\paper567.jpg,paper
1201,archive/GarbageClassification\cardboard\cardboard62.jpg,cardboard
1202,archive/GarbageClassification\glass\glass442.jpg,glass
1203,archive/GarbageClassification\glass\glass350.jpg,glass
1204,archive/GarbageClassification\metal\metal129.jpg,metal
1205,archive/GarbageClassification\metal\metal333.jpg,metal
1206,archive/GarbageClassification\metal\metal365.jpg,metal
1207,archive/GarbageClassification\metal\metal172.jpg,metal
1208,archive/GarbageClassification\plastic\plastic418.jpg,plastic
1209,archive/GarbageClassification\plastic\plastic22.jpg,plastic
1210,archive/GarbageClassification\trash\trash122.jpg,trash
1211,archive/GarbageClassification\paper\paper460.jpg,paper
1212,archive/GarbageClassification\paper\paper508.jpg,paper
1213,archive/GarbageClassification\paper\paper415.jpg,paper
1214,archive/GarbageClassification\cardboard\cardboard4.jpg,cardboard
1215,archive/GarbageClassification\cardboard\cardboard272.jpg,cardboard
1216,archive/GarbageClassification\cardboard\cardboard394.jpg,cardboard
1217,archive/GarbageClassification\metal\metal96.jpg,metal
1218,archive/GarbageClassification\cardboard\cardboard214.jpg,cardboard
1219,archive/GarbageClassification\cardboard\cardboard391.jpg,cardboard
1220,archive/GarbageClassification\metal\metal276.jpg,metal
1221,archive/GarbageClassification\plastic\plastic50.jpg,plastic
1222,archive/GarbageClassification\paper\paper158.jpg,paper
1223,archive/GarbageClassification\cardboard\cardboard223.jpg,cardboard
1224,archive/GarbageClassification\cardboard\cardboard37.jpg,cardboard
1225,archive/GarbageClassification\cardboard\cardboard97.jpg,cardboard
1226,archive/GarbageClassification\cardboard\cardboard364.jpg,cardboard
1227,archive/GarbageClassification\paper\paper339.jpg,paper
1228,archive/GarbageClassification\glass\glass46.jpg,glass
1229,archive/GarbageClassification\plastic\plastic31.jpg,plastic
1230,archive/GarbageClassification\paper\paper363.jpg,paper
1231,archive/GarbageClassification\paper\paper436.jpg,paper
1232,archive/GarbageClassification\glass\glass170.jpg,glass
1233,archive/GarbageClassification\trash\trash90.jpg,trash
1234,archive/GarbageClassification\trash\trash66.jpg,trash
1235,archive/GarbageClassification\glass\glass261.jpg,glass
1236,archive/GarbageClassification\metal\metal317.jpg,metal
1237,archive/GarbageClassification\glass\glass253.jpg,glass
1238,archive/GarbageClassification\paper\paper442.jpg,paper
1239,archive/GarbageClassification\trash\trash101.jpg,trash
1240,archive/GarbageClassification\cardboard\cardboard199.jpg,cardboard
1241,archive/GarbageClassification\metal\metal126.jpg,metal
1242,archive/GarbageClassification\plastic\plastic482.jpg,plastic
1243,archive/GarbageClassification\plastic\plastic369.jpg,plastic
1244,archive/GarbageClassification\glass\glass263.jpg,glass
1245,archive/GarbageClassification\trash\trash67.jpg,trash
1246,archive/GarbageClassification\cardboard\cardboard218.jpg,cardboard
1247,archive/GarbageClassification\paper\paper521.jpg,paper
1248,archive/GarbageClassification\glass\glass436.jpg,glass
1249,archive/GarbageClassification\plastic\plastic351.jpg,plastic
1250,archive/GarbageClassification\paper\paper205.jpg,paper
1251,archive/GarbageClassification\metal\metal25.jpg,metal
1252,archive/GarbageClassification\glass\glass150.jpg,glass
1253,archive/GarbageClassification\glass\glass270.jpg,glass
1254,archive/GarbageClassification\metal\metal6.jpg,metal
1255,archive/GarbageClassification\cardboard\cardboard376.jpg,cardboard
1256,archive/GarbageClassification\glass\glass178.jpg,glass
1257,archive/GarbageClassification\plastic\plastic66.jpg,plastic
1258,archive/GarbageClassification\glass\glass377.jpg,glass
1259,archive/GarbageClassification\paper\paper543.jpg,paper
1260,archive/GarbageClassification\glass\glass410.jpg,glass
1261,archive/GarbageClassification\plastic\plastic135.jpg,plastic
1262,archive/GarbageClassification\plastic\plastic464.jpg,plastic
1263,archive/GarbageClassification\trash\trash74.jpg,trash
1264,archive/GarbageClassification\cardboard\cardboard184.jpg,cardboard
1265,archive/GarbageClassification\plastic\plastic390.jpg,plastic
1266,archive/GarbageClassification\metal\metal371.jpg,metal
1267,archive/GarbageClassification\paper\paper174.jpg,paper
1268,archive/GarbageClassification\glass\glass425.jpg,glass
1269,archive/GarbageClassification\glass\glass12.jpg,glass
1270,archive/GarbageClassification\cardboard\cardboard222.jpg,cardboard
1271,archive/GarbageClassification\paper\paper126.jpg,paper
1272,archive/GarbageClassification\metal\metal263.jpg,metal
1273,archive/GarbageClassification\glass\glass138.jpg,glass
1274,archive/GarbageClassification\cardboard\cardboard46.jpg,cardboard
1275,archive/GarbageClassification\paper\paper195.jpg,paper
1276,archive/GarbageClassification\paper\paper569.jpg,paper
1277,archive/GarbageClassification\cardboard\cardboard266.jpg,cardboard
1278,archive/GarbageClassification\plastic\plastic265.jpg,plastic
1279,archive/GarbageClassification\metal\metal382.jpg,metal
1280,archive/GarbageClassification\cardboard\cardboard111.jpg,cardboard
1281,archive/GarbageClassification\metal\metal330.jpg,metal
1282,archive/GarbageClassification\metal\metal87.jpg,metal
1283,archive/GarbageClassification\metal\metal244.jpg,metal
1284,archive/GarbageClassification\cardboard\cardboard286.jpg,cardboard
1285,archive/GarbageClassification\glass\glass341.jpg,glass
1286,archive/GarbageClassification\plastic\plastic209.jpg,plastic
1287,archive/GarbageClassification\cardboard\cardboard338.jpg,cardboard
1288,archive/GarbageClassification\paper\paper150.jpg,paper
1289,archive/GarbageClassification\plastic\plastic19.jpg,plastic
1290,archive/GarbageClassification\plastic\plastic26.jpg,plastic
1291,archive/GarbageClassification\cardboard\cardboard81.jpg,cardboard
1292,archive/GarbageClassification\glass\glass431.jpg,glass
1293,archive/GarbageClassification\cardboard\cardboard102.jpg,cardboard
1294,archive/GarbageClassification\paper\paper439.jpg,paper
1295,archive/GarbageClassification\glass\glass465.jpg,glass
1296,archive/GarbageClassification\plastic\plastic478.jpg,plastic
1297,archive/GarbageClassification\paper\paper558.jpg,paper
1298,archive/GarbageClassification\paper\paper317.jpg,paper
1299,archive/GarbageClassification\metal\metal381.jpg,metal
1300,archive/GarbageClassification\paper\paper267.jpg,paper
1301,archive/GarbageClassification\glass\glass221.jpg,glass
1302,archive/GarbageClassification\cardboard\cardboard8.jpg,cardboard
1303,archive/GarbageClassification\paper\paper170.jpg,paper
1304,archive/GarbageClassification\metal\metal165.jpg,metal
1305,archive/GarbageClassification\plastic\plastic129.jpg,plastic
1306,archive/GarbageClassification\plastic\plastic58.jpg,plastic
1307,archive/GarbageClassification\metal\metal176.jpg,metal
1308,archive/GarbageClassification\paper\paper61.jpg,paper
1309,archive/GarbageClassification\glass\glass446.jpg,glass
1310,archive/GarbageClassification\cardboard\cardboard77.jpg,cardboard
1311,archive/GarbageClassification\cardboard\cardboard224.jpg,cardboard
1312,archive/GarbageClassification\plastic\plastic467.jpg,plastic
1313,archive/GarbageClassification\plastic\plastic471.jpg,plastic
1314,archive/GarbageClassification\trash\trash8.jpg,trash
1315,archive/GarbageClassification\trash\trash78.jpg,trash
1316,archive/GarbageClassification\paper\paper404.jpg,paper
1317,archive/GarbageClassification\plastic\plastic457.jpg,plastic
1318,archive/GarbageClassification\paper\paper395.jpg,paper
1319,archive/GarbageClassification\glass\glass317.jpg,glass
1320,archive/GarbageClassification\metal\metal150.jpg,metal
1321,archive/GarbageClassification\glass\glass415.jpg,glass
1322,archive/GarbageClassification\glass\glass48.jpg,glass
1323,archive/GarbageClassification\trash\trash98.jpg,trash
1324,archive/GarbageClassification\plastic\plastic222.jpg,plastic
1325,archive/GarbageClassification\metal\metal116.jpg,metal
1326,archive/GarbageClassification\paper\paper151.jpg,paper
1327,archive/GarbageClassification\glass\glass236.jpg,glass
1328,archive/GarbageClassification\plastic\plastic120.jpg,plastic
1329,archive/GarbageClassification\paper\paper243.jpg,paper
1330,archive/GarbageClassification\metal\metal71.jpg,metal
1331,archive/GarbageClassification\metal\metal61.jpg,metal
1332,archive/GarbageClassification\cardboard\cardboard149.jpg,cardboard
1333,archive/GarbageClassification\trash\trash127.jpg,trash
1334,archive/GarbageClassification\cardboard\cardboard258.jpg,cardboard
1335,archive/GarbageClassification\plastic\plastic133.jpg,plastic
1336,archive/GarbageClassification\metal\metal331.jpg,metal
1337,archive/GarbageClassification\glass\glass193.jpg,glass
1338,archive/GarbageClassification\plastic\plastic158.jpg,plastic
1339,archive/GarbageClassification\glass\glass73.jpg,glass
1340,archive/GarbageClassification\plastic\plastic244.jpg,plastic
1341,archive/GarbageClassification\metal\metal349.jpg,metal
1342,archive/GarbageClassification\metal\metal232.jpg,metal
1343,archive/GarbageClassification\cardboard\cardboard237.jpg,cardboard
1344,archive/GarbageClassification\metal\metal91.jpg,metal
1345,archive/GarbageClassification\paper\paper398.jpg,paper
1346,archive/GarbageClassification\paper\paper122.jpg,paper
1347,archive/GarbageClassification\trash\trash107.jpg,trash
1348,archive/GarbageClassification\glass\glass158.jpg,glass
1349,archive/GarbageClassification\metal\metal362.jpg,metal
1350,archive/GarbageClassification\glass\glass227.jpg,glass
1351,archive/GarbageClassification\glass\glass326.jpg,glass
1352,archive/GarbageClassification\paper\paper581.jpg,paper
1353,archive/GarbageClassification\plastic\plastic25.jpg,plastic
1354,archive/GarbageClassification\paper\paper274.jpg,paper
1355,archive/GarbageClassification\paper\paper200.jpg,paper
1356,archive/GarbageClassification\metal\metal180.jpg,metal
1357,archive/GarbageClassification\glass\glass49.jpg,glass
1358,archive/GarbageClassification\glass\glass373.jpg,glass
1359,archive/GarbageClassification\cardboard\cardboard317.jpg,cardboard
1360,archive/GarbageClassification\paper\paper504.jpg,paper
1361,archive/GarbageClassification\plastic\plastic309.jpg,plastic
1362,archive/GarbageClassification\plastic\plastic109.jpg,plastic
1363,archive/GarbageClassification\glass\glass286.jpg,glass
1364,archive/GarbageClassification\paper\paper411.jpg,paper
1365,archive/GarbageClassification\paper\paper399.jpg,paper
1366,archive/GarbageClassification\metal\metal233.jpg,metal
1367,archive/GarbageClassification\metal\metal20.jpg,metal
1368,archive/GarbageClassification\cardboard\cardboard383.jpg,cardboard
1369,archive/GarbageClassification\cardboard\cardboard23.jpg,cardboard
1370,archive/GarbageClassification\paper\paper307.jpg,paper
1371,archive/GarbageClassification\paper\paper449.jpg,paper
1372,archive/GarbageClassification\glass\glass233.jpg,glass
1373,archive/GarbageClassification\metal\metal278.jpg,metal
1374,archive/GarbageClassification\paper\paper40.jpg,paper
1375,archive/GarbageClassification\metal\metal290.jpg,metal
1376,archive/GarbageClassification\metal\metal134.jpg,metal
1377,archive/GarbageClassification\metal\metal181.jpg,metal
1378,archive/GarbageClassification\plastic\plastic144.jpg,plastic
1379,archive/GarbageClassification\paper\paper277.jpg,paper
1380,archive/GarbageClassification\glass\glass344.jpg,glass
1381,archive/GarbageClassification\glass\glass466.jpg,glass
1382,archive/GarbageClassification\plastic\plastic124.jpg,plastic
1383,archive/GarbageClassification\plastic\plastic193.jpg,plastic
1384,archive/GarbageClassification\paper\paper100.jpg,paper
1385,archive/GarbageClassification\paper\paper193.jpg,paper
1386,archive/GarbageClassification\glass\glass481.jpg,glass
1387,archive/GarbageClassification\glass\glass68.jpg,glass
1388,archive/GarbageClassification\plastic\plastic283.jpg,plastic
1389,archive/GarbageClassification\paper\paper334.jpg,paper
1390,archive/GarbageClassification\trash\trash136.jpg,trash
1391,archive/GarbageClassification\trash\trash120.jpg,trash
1392,archive/GarbageClassification\plastic\plastic37.jpg,plastic
1393,archive/GarbageClassification\plastic\plastic197.jpg,plastic
1394,archive/GarbageClassification\metal\metal195.jpg,metal
1395,archive/GarbageClassification\plastic\plastic345.jpg,plastic
1396,archive/GarbageClassification\glass\glass266.jpg,glass
1397,archive/GarbageClassification\paper\paper476.jpg,paper
1398,archive/GarbageClassification\paper\paper4.jpg,paper
1399,archive/GarbageClassification\metal\metal356.jpg,metal
1400,archive/GarbageClassification\plastic\plastic321.jpg,plastic
1401,archive/GarbageClassification\glass\glass136.jpg,glass
1402,archive/GarbageClassification\glass\glass45.jpg,glass
1403,archive/GarbageClassification\glass\glass140.jpg,glass
1404,archive/GarbageClassification\glass\glass356.jpg,glass
1405,archive/GarbageClassification\plastic\plastic475.jpg,plastic
1406,archive/GarbageClassification\paper\paper215.jpg,paper
1407,archive/GarbageClassification\plastic\plastic9.jpg,plastic
1408,archive/GarbageClassification\cardboard\cardboard333.jpg,cardboard
1409,archive/GarbageClassification\plastic\plastic444.jpg,plastic
1410,archive/GarbageClassification\metal\metal213.jpg,metal
1411,archive/GarbageClassification\glass\glass390.jpg,glass
1412,archive/GarbageClassification\trash\trash128.jpg,trash
1413,archive/GarbageClassification\plastic\plastic383.jpg,plastic
1414,archive/GarbageClassification\trash\trash86.jpg,trash
1415,archive/GarbageClassification\cardboard\cardboard14.jpg,cardboard
1416,archive/GarbageClassification\paper\paper72.jpg,paper
1417,archive/GarbageClassification\paper\paper281.jpg,paper
1418,archive/GarbageClassification\paper\paper13.jpg,paper
1419,archive/GarbageClassification\cardboard\cardboard318.jpg,cardboard
1420,archive/GarbageClassification\metal\metal265.jpg,metal
1421,archive/GarbageClassification\glass\glass217.jpg,glass
1422,archive/GarbageClassification\cardboard\cardboard129.jpg,cardboard
1423,archive/GarbageClassification\metal\metal2.jpg,metal
1424,archive/GarbageClassification\cardboard\cardboard174.jpg,cardboard
1425,archive/GarbageClassification\plastic\plastic285.jpg,plastic
1426,archive/GarbageClassification\paper\paper191.jpg,paper
1427,archive/GarbageClassification\glass\glass364.jpg,glass
1428,archive/GarbageClassification\paper\paper228.jpg,paper
1429,archive/GarbageClassification\paper\paper249.jpg,paper
1430,archive/GarbageClassification\glass\glass271.jpg,glass
1431,archive/GarbageClassification\plastic\plastic386.jpg,plastic
1432,archive/GarbageClassification\cardboard\cardboard29.jpg,cardboard
1433,archive/GarbageClassification\plastic\plastic224.jpg,plastic
1434,archive/GarbageClassification\paper\paper462.jpg,paper
1435,archive/GarbageClassification\paper\paper574.jpg,paper
1436,archive/GarbageClassification\plastic\plastic290.jpg,plastic
1437,archive/GarbageClassification\glass\glass316.jpg,glass
1438,archive/GarbageClassification\trash\trash61.jpg,trash
1439,archive/GarbageClassification\paper\paper23.jpg,paper
1440,archive/GarbageClassification\glass\glass476.jpg,glass
1441,archive/GarbageClassification\trash\trash92.jpg,trash
1442,archive/GarbageClassification\plastic\plastic447.jpg,plastic
1443,archive/GarbageClassification\metal\metal37.jpg,metal
1444,archive/GarbageClassification\trash\trash72.jpg,trash
1445,archive/GarbageClassification\paper\paper520.jpg,paper
1446,archive/GarbageClassification\cardboard\cardboard321.jpg,cardboard
1447,archive/GarbageClassification\cardboard\cardboard73.jpg,cardboard
1448,archive/GarbageClassification\plastic\plastic453.jpg,plastic
1449,archive/GarbageClassification\plastic\plastic103.jpg,plastic
1450,archive/GarbageClassification\trash\trash83.jpg,trash
1451,archive/GarbageClassification\plastic\plastic241.jpg,plastic
1452,archive/GarbageClassification\plastic\plastic361.jpg,plastic
1453,archive/GarbageClassification\paper\paper313.jpg,paper
1454,archive/GarbageClassification\plastic\plastic41.jpg,plastic
1455,archive/GarbageClassification\plastic\plastic207.jpg,plastic
1456,archive/GarbageClassification\paper\paper314.jpg,paper
