imgPath,label
archive/Garbage Classification\metal\metal341.jpg,metal
archive/Garbage Classification\metal\metal145.jpg,metal
archive/Garbage Classification\cardboard\cardboard122.jpg,cardboard
archive/Garbage Classification\plastic\plastic318.jpg,plastic
archive/Garbage Classification\glass\glass331.jpg,glass
archive/Garbage Classification\paper\paper323.jpg,paper
archive/Garbage Classification\cardboard\cardboard49.jpg,cardboard
archive/Garbage Classification\paper\paper142.jpg,paper
archive/Garbage Classification\cardboard\cardboard334.jpg,cardboard
archive/Garbage Classification\metal\metal215.jpg,metal
archive/Garbage Classification\plastic\plastic92.jpg,plastic
archive/Garbage Classification\cardboard\cardboard31.jpg,cardboard
archive/Garbage Classification\paper\paper24.jpg,paper
archive/Garbage Classification\trash\trash27.jpg,trash
archive/Garbage Classification\glass\glass458.jpg,glass
archive/Garbage Classification\paper\paper177.jpg,paper
archive/Garbage Classification\glass\glass365.jpg,glass
archive/Garbage Classification\glass\glass326.jpg,glass
archive/Garbage Classification\paper\paper357.jpg,paper
archive/Garbage Classification\paper\paper502.jpg,paper
archive/Garbage Classification\metal\metal102.jpg,metal
archive/Garbage Classification\cardboard\cardboard359.jpg,cardboard
archive/Garbage Classification\paper\paper453.jpg,paper
archive/Garbage Classification\glass\glass218.jpg,glass
archive/Garbage Classification\metal\metal87.jpg,metal
archive/Garbage Classification\cardboard\cardboard246.jpg,cardboard
archive/Garbage Classification\plastic\plastic436.jpg,plastic
archive/Garbage Classification\paper\paper199.jpg,paper
archive/Garbage Classification\glass\glass323.jpg,glass
archive/Garbage Classification\metal\metal385.jpg,metal
archive/Garbage Classification\cardboard\cardboard215.jpg,cardboard
archive/Garbage Classification\metal\metal85.jpg,metal
archive/Garbage Classification\glass\glass74.jpg,glass
archive/Garbage Classification\plastic\plastic11.jpg,plastic
archive/Garbage Classification\cardboard\cardboard44.jpg,cardboard
archive/Garbage Classification\glass\glass456.jpg,glass
archive/Garbage Classification\metal\metal50.jpg,metal
archive/Garbage Classification\glass\glass338.jpg,glass
archive/Garbage Classification\trash\trash16.jpg,trash
archive/Garbage Classification\cardboard\cardboard140.jpg,cardboard
archive/Garbage Classification\glass\glass137.jpg,glass
archive/Garbage Classification\metal\metal281.jpg,metal
archive/Garbage Classification\paper\paper461.jpg,paper
archive/Garbage Classification\metal\metal282.jpg,metal
archive/Garbage Classification\cardboard\cardboard326.jpg,cardboard
archive/Garbage Classification\paper\paper82.jpg,paper
archive/Garbage Classification\glass\glass102.jpg,glass
archive/Garbage Classification\paper\paper95.jpg,paper
archive/Garbage Classification\metal\metal150.jpg,metal
archive/Garbage Classification\plastic\plastic355.jpg,plastic
archive/Garbage Classification\paper\paper348.jpg,paper
archive/Garbage Classification\glass\glass51.jpg,glass
archive/Garbage Classification\metal\metal382.jpg,metal
archive/Garbage Classification\glass\glass478.jpg,glass
archive/Garbage Classification\metal\metal186.jpg,metal
archive/Garbage Classification\glass\glass75.jpg,glass
archive/Garbage Classification\glass\glass55.jpg,glass
archive/Garbage Classification\plastic\plastic446.jpg,plastic
archive/Garbage Classification\paper\paper462.jpg,paper
archive/Garbage Classification\paper\paper25.jpg,paper
archive/Garbage Classification\plastic\plastic113.jpg,plastic
archive/Garbage Classification\glass\glass110.jpg,glass
archive/Garbage Classification\plastic\plastic183.jpg,plastic
archive/Garbage Classification\plastic\plastic221.jpg,plastic
archive/Garbage Classification\trash\trash94.jpg,trash
archive/Garbage Classification\glass\glass276.jpg,glass
archive/Garbage Classification\plastic\plastic301.jpg,plastic
archive/Garbage Classification\cardboard\cardboard206.jpg,cardboard
archive/Garbage Classification\cardboard\cardboard151.jpg,cardboard
archive/Garbage Classification\paper\paper7.jpg,paper
archive/Garbage Classification\cardboard\cardboard227.jpg,cardboard
archive/Garbage Classification\paper\paper1.jpg,paper
archive/Garbage Classification\glass\glass195.jpg,glass
archive/Garbage Classification\paper\paper309.jpg,paper
archive/Garbage Classification\metal\metal398.jpg,metal
archive/Garbage Classification\metal\metal302.jpg,metal
archive/Garbage Classification\plastic\plastic2.jpg,plastic
archive/Garbage Classification\cardboard\cardboard256.jpg,cardboard
archive/Garbage Classification\glass\glass355.jpg,glass
archive/Garbage Classification\paper\paper415.jpg,paper
archive/Garbage Classification\paper\paper361.jpg,paper
archive/Garbage Classification\glass\glass31.jpg,glass
archive/Garbage Classification\metal\metal273.jpg,metal
archive/Garbage Classification\glass\glass391.jpg,glass
archive/Garbage Classification\cardboard\cardboard73.jpg,cardboard
archive/Garbage Classification\plastic\plastic452.jpg,plastic
archive/Garbage Classification\plastic\plastic214.jpg,plastic
archive/Garbage Classification\paper\paper243.jpg,paper
archive/Garbage Classification\metal\metal31.jpg,metal
archive/Garbage Classification\metal\metal20.jpg,metal
archive/Garbage Classification\plastic\plastic364.jpg,plastic
archive/Garbage Classification\metal\metal250.jpg,metal
archive/Garbage Classification\cardboard\cardboard201.jpg,cardboard
archive/Garbage Classification\plastic\plastic387.jpg,plastic
archive/Garbage Classification\trash\trash55.jpg,trash
archive/Garbage Classification\metal\metal91.jpg,metal
archive/Garbage Classification\plastic\plastic474.jpg,plastic
archive/Garbage Classification\plastic\plastic243.jpg,plastic
archive/Garbage Classification\cardboard\cardboard60.jpg,cardboard
archive/Garbage Classification\plastic\plastic161.jpg,plastic
archive/Garbage Classification\glass\glass316.jpg,glass
archive/Garbage Classification\paper\paper326.jpg,paper
archive/Garbage Classification\cardboard\cardboard284.jpg,cardboard
archive/Garbage Classification\paper\paper290.jpg,paper
archive/Garbage Classification\glass\glass236.jpg,glass
archive/Garbage Classification\paper\paper206.jpg,paper
archive/Garbage Classification\glass\glass170.jpg,glass
archive/Garbage Classification\cardboard\cardboard351.jpg,cardboard
archive/Garbage Classification\glass\glass380.jpg,glass
archive/Garbage Classification\paper\paper190.jpg,paper
archive/Garbage Classification\plastic\plastic350.jpg,plastic
archive/Garbage Classification\paper\paper263.jpg,paper
archive/Garbage Classification\glass\glass374.jpg,glass
archive/Garbage Classification\paper\paper473.jpg,paper
archive/Garbage Classification\metal\metal399.jpg,metal
archive/Garbage Classification\paper\paper83.jpg,paper
archive/Garbage Classification\plastic\plastic324.jpg,plastic
archive/Garbage Classification\metal\metal83.jpg,metal
archive/Garbage Classification\paper\paper74.jpg,paper
archive/Garbage Classification\plastic\plastic40.jpg,plastic
archive/Garbage Classification\paper\paper275.jpg,paper
archive/Garbage Classification\metal\metal41.jpg,metal
archive/Garbage Classification\metal\metal276.jpg,metal
archive/Garbage Classification\cardboard\cardboard309.jpg,cardboard
archive/Garbage Classification\paper\paper116.jpg,paper
archive/Garbage Classification\paper\paper288.jpg,paper
archive/Garbage Classification\plastic\plastic19.jpg,plastic
archive/Garbage Classification\paper\paper217.jpg,paper
archive/Garbage Classification\paper\paper446.jpg,paper
archive/Garbage Classification\glass\glass449.jpg,glass
archive/Garbage Classification\glass\glass295.jpg,glass
archive/Garbage Classification\paper\paper455.jpg,paper
archive/Garbage Classification\paper\paper248.jpg,paper
archive/Garbage Classification\plastic\plastic119.jpg,plastic
archive/Garbage Classification\cardboard\cardboard13.jpg,cardboard
archive/Garbage Classification\glass\glass366.jpg,glass
archive/Garbage Classification\metal\metal410.jpg,metal
archive/Garbage Classification\metal\metal216.jpg,metal
archive/Garbage Classification\metal\metal332.jpg,metal
archive/Garbage Classification\trash\trash72.jpg,trash
archive/Garbage Classification\plastic\plastic480.jpg,plastic
archive/Garbage Classification\metal\metal144.jpg,metal
archive/Garbage Classification\metal\metal5.jpg,metal
archive/Garbage Classification\paper\paper465.jpg,paper
archive/Garbage Classification\cardboard\cardboard358.jpg,cardboard
archive/Garbage Classification\metal\metal70.jpg,metal
archive/Garbage Classification\plastic\plastic245.jpg,plastic
archive/Garbage Classification\paper\paper280.jpg,paper
archive/Garbage Classification\paper\paper443.jpg,paper
archive/Garbage Classification\paper\paper445.jpg,paper
archive/Garbage Classification\plastic\plastic146.jpg,plastic
archive/Garbage Classification\cardboard\cardboard75.jpg,cardboard
archive/Garbage Classification\paper\paper84.jpg,paper
archive/Garbage Classification\plastic\plastic427.jpg,plastic
archive/Garbage Classification\metal\metal254.jpg,metal
archive/Garbage Classification\plastic\plastic66.jpg,plastic
archive/Garbage Classification\cardboard\cardboard95.jpg,cardboard
archive/Garbage Classification\cardboard\cardboard204.jpg,cardboard
archive/Garbage Classification\plastic\plastic57.jpg,plastic
archive/Garbage Classification\cardboard\cardboard384.jpg,cardboard
archive/Garbage Classification\paper\paper244.jpg,paper
archive/Garbage Classification\plastic\plastic115.jpg,plastic
archive/Garbage Classification\paper\paper581.jpg,paper
archive/Garbage Classification\paper\paper62.jpg,paper
archive/Garbage Classification\cardboard\cardboard211.jpg,cardboard
archive/Garbage Classification\cardboard\cardboard274.jpg,cardboard
archive/Garbage Classification\cardboard\cardboard180.jpg,cardboard
archive/Garbage Classification\glass\glass246.jpg,glass
archive/Garbage Classification\cardboard\cardboard243.jpg,cardboard
archive/Garbage Classification\plastic\plastic158.jpg,plastic
archive/Garbage Classification\cardboard\cardboard303.jpg,cardboard
archive/Garbage Classification\plastic\plastic147.jpg,plastic
archive/Garbage Classification\glass\glass356.jpg,glass
archive/Garbage Classification\metal\metal363.jpg,metal
archive/Garbage Classification\glass\glass225.jpg,glass
archive/Garbage Classification\cardboard\cardboard2.jpg,cardboard
archive/Garbage Classification\cardboard\cardboard277.jpg,cardboard
archive/Garbage Classification\metal\metal141.jpg,metal
archive/Garbage Classification\glass\glass91.jpg,glass
archive/Garbage Classification\metal\metal325.jpg,metal
archive/Garbage Classification\glass\glass24.jpg,glass
archive/Garbage Classification\paper\paper87.jpg,paper
archive/Garbage Classification\glass\glass72.jpg,glass
archive/Garbage Classification\metal\metal209.jpg,metal
archive/Garbage Classification\cardboard\cardboard335.jpg,cardboard
archive/Garbage Classification\plastic\plastic466.jpg,plastic
archive/Garbage Classification\glass\glass133.jpg,glass
archive/Garbage Classification\trash\trash75.jpg,trash
archive/Garbage Classification\cardboard\cardboard14.jpg,cardboard
archive/Garbage Classification\cardboard\cardboard311.jpg,cardboard
archive/Garbage Classification\plastic\plastic286.jpg,plastic
archive/Garbage Classification\glass\glass412.jpg,glass
archive/Garbage Classification\glass\glass142.jpg,glass
archive/Garbage Classification\plastic\plastic236.jpg,plastic
archive/Garbage Classification\plastic\plastic135.jpg,plastic
archive/Garbage Classification\cardboard\cardboard142.jpg,cardboard
archive/Garbage Classification\glass\glass61.jpg,glass
archive/Garbage Classification\plastic\plastic169.jpg,plastic
archive/Garbage Classification\plastic\plastic455.jpg,plastic
archive/Garbage Classification\trash\trash3.jpg,trash
archive/Garbage Classification\glass\glass82.jpg,glass
archive/Garbage Classification\plastic\plastic208.jpg,plastic
archive/Garbage Classification\paper\paper115.jpg,paper
archive/Garbage Classification\paper\paper284.jpg,paper
archive/Garbage Classification\metal\metal80.jpg,metal
archive/Garbage Classification\plastic\plastic453.jpg,plastic
archive/Garbage Classification\cardboard\cardboard24.jpg,cardboard
archive/Garbage Classification\glass\glass84.jpg,glass
archive/Garbage Classification\cardboard\cardboard207.jpg,cardboard
archive/Garbage Classification\paper\paper558.jpg,paper
archive/Garbage Classification\paper\paper369.jpg,paper
archive/Garbage Classification\plastic\plastic348.jpg,plastic
archive/Garbage Classification\paper\paper79.jpg,paper
archive/Garbage Classification\cardboard\cardboard146.jpg,cardboard
archive/Garbage Classification\plastic\plastic356.jpg,plastic
archive/Garbage Classification\cardboard\cardboard341.jpg,cardboard
archive/Garbage Classification\trash\trash62.jpg,trash
archive/Garbage Classification\cardboard\cardboard110.jpg,cardboard
archive/Garbage Classification\paper\paper508.jpg,paper
archive/Garbage Classification\cardboard\cardboard261.jpg,cardboard
archive/Garbage Classification\glass\glass382.jpg,glass
archive/Garbage Classification\metal\metal67.jpg,metal
archive/Garbage Classification\paper\paper384.jpg,paper
archive/Garbage Classification\plastic\plastic437.jpg,plastic
archive/Garbage Classification\paper\paper505.jpg,paper
archive/Garbage Classification\trash\trash120.jpg,trash
archive/Garbage Classification\plastic\plastic448.jpg,plastic
archive/Garbage Classification\glass\glass484.jpg,glass
archive/Garbage Classification\plastic\plastic174.jpg,plastic
archive/Garbage Classification\paper\paper495.jpg,paper
archive/Garbage Classification\metal\metal194.jpg,metal
archive/Garbage Classification\plastic\plastic322.jpg,plastic
archive/Garbage Classification\metal\metal290.jpg,metal
archive/Garbage Classification\metal\metal362.jpg,metal
archive/Garbage Classification\plastic\plastic459.jpg,plastic
archive/Garbage Classification\paper\paper564.jpg,paper
archive/Garbage Classification\glass\glass180.jpg,glass
archive/Garbage Classification\paper\paper160.jpg,paper
archive/Garbage Classification\glass\glass279.jpg,glass
archive/Garbage Classification\plastic\plastic354.jpg,plastic
archive/Garbage Classification\paper\paper479.jpg,paper
archive/Garbage Classification\trash\trash44.jpg,trash
archive/Garbage Classification\paper\paper416.jpg,paper
archive/Garbage Classification\paper\paper32.jpg,paper
archive/Garbage Classification\glass\glass76.jpg,glass
archive/Garbage Classification\paper\paper318.jpg,paper
archive/Garbage Classification\glass\glass360.jpg,glass
archive/Garbage Classification\glass\glass337.jpg,glass
archive/Garbage Classification\plastic\plastic260.jpg,plastic
archive/Garbage Classification\cardboard\cardboard65.jpg,cardboard
archive/Garbage Classification\plastic\plastic407.jpg,plastic
archive/Garbage Classification\paper\paper58.jpg,paper
archive/Garbage Classification\cardboard\cardboard293.jpg,cardboard
archive/Garbage Classification\paper\paper70.jpg,paper
archive/Garbage Classification\paper\paper376.jpg,paper
archive/Garbage Classification\paper\paper520.jpg,paper
archive/Garbage Classification\metal\metal291.jpg,metal
archive/Garbage Classification\plastic\plastic276.jpg,plastic
archive/Garbage Classification\plastic\plastic285.jpg,plastic
archive/Garbage Classification\glass\glass395.jpg,glass
archive/Garbage Classification\glass\glass419.jpg,glass
archive/Garbage Classification\metal\metal389.jpg,metal
archive/Garbage Classification\cardboard\cardboard134.jpg,cardboard
archive/Garbage Classification\metal\metal407.jpg,metal
archive/Garbage Classification\paper\paper176.jpg,paper
archive/Garbage Classification\glass\glass414.jpg,glass
archive/Garbage Classification\glass\glass213.jpg,glass
archive/Garbage Classification\metal\metal316.jpg,metal
archive/Garbage Classification\paper\paper262.jpg,paper
archive/Garbage Classification\paper\paper481.jpg,paper
archive/Garbage Classification\glass\glass469.jpg,glass
archive/Garbage Classification\paper\paper4.jpg,paper
archive/Garbage Classification\glass\glass86.jpg,glass
archive/Garbage Classification\glass\glass62.jpg,glass
archive/Garbage Classification\paper\paper100.jpg,paper
archive/Garbage Classification\paper\paper504.jpg,paper
archive/Garbage Classification\paper\paper483.jpg,paper
archive/Garbage Classification\paper\paper360.jpg,paper
archive/Garbage Classification\metal\metal386.jpg,metal
archive/Garbage Classification\paper\paper188.jpg,paper
archive/Garbage Classification\metal\metal278.jpg,metal
archive/Garbage Classification\metal\metal298.jpg,metal
archive/Garbage Classification\glass\glass174.jpg,glass
archive/Garbage Classification\plastic\plastic302.jpg,plastic
archive/Garbage Classification\metal\metal201.jpg,metal
archive/Garbage Classification\paper\paper530.jpg,paper
archive/Garbage Classification\paper\paper165.jpg,paper
archive/Garbage Classification\cardboard\cardboard149.jpg,cardboard
archive/Garbage Classification\cardboard\cardboard23.jpg,cardboard
archive/Garbage Classification\metal\metal406.jpg,metal
archive/Garbage Classification\metal\metal51.jpg,metal
archive/Garbage Classification\plastic\plastic365.jpg,plastic
archive/Garbage Classification\plastic\plastic292.jpg,plastic
archive/Garbage Classification\metal\metal146.jpg,metal
archive/Garbage Classification\trash\trash104.jpg,trash
archive/Garbage Classification\plastic\plastic93.jpg,plastic
archive/Garbage Classification\metal\metal76.jpg,metal
archive/Garbage Classification\cardboard\cardboard39.jpg,cardboard
archive/Garbage Classification\plastic\plastic85.jpg,plastic
archive/Garbage Classification\glass\glass481.jpg,glass
archive/Garbage Classification\glass\glass443.jpg,glass
archive/Garbage Classification\paper\paper60.jpg,paper
archive/Garbage Classification\trash\trash21.jpg,trash
archive/Garbage Classification\plastic\plastic82.jpg,plastic
archive/Garbage Classification\glass\glass70.jpg,glass
archive/Garbage Classification\cardboard\cardboard162.jpg,cardboard
archive/Garbage Classification\cardboard\cardboard27.jpg,cardboard
archive/Garbage Classification\glass\glass285.jpg,glass
archive/Garbage Classification\plastic\plastic131.jpg,plastic
archive/Garbage Classification\cardboard\cardboard115.jpg,cardboard
archive/Garbage Classification\trash\trash110.jpg,trash
archive/Garbage Classification\paper\paper401.jpg,paper
archive/Garbage Classification\plastic\plastic51.jpg,plastic
archive/Garbage Classification\metal\metal94.jpg,metal
archive/Garbage Classification\metal\metal207.jpg,metal
archive/Garbage Classification\glass\glass444.jpg,glass
archive/Garbage Classification\cardboard\cardboard21.jpg,cardboard
archive/Garbage Classification\paper\paper140.jpg,paper
archive/Garbage Classification\paper\paper292.jpg,paper
archive/Garbage Classification\plastic\plastic78.jpg,plastic
archive/Garbage Classification\glass\glass69.jpg,glass
archive/Garbage Classification\trash\trash124.jpg,trash
archive/Garbage Classification\trash\trash86.jpg,trash
archive/Garbage Classification\paper\paper372.jpg,paper
archive/Garbage Classification\plastic\plastic134.jpg,plastic
archive/Garbage Classification\trash\trash123.jpg,trash
archive/Garbage Classification\plastic\plastic429.jpg,plastic
archive/Garbage Classification\glass\glass54.jpg,glass
archive/Garbage Classification\cardboard\cardboard8.jpg,cardboard
archive/Garbage Classification\glass\glass460.jpg,glass
archive/Garbage Classification\paper\paper86.jpg,paper
archive/Garbage Classification\paper\paper586.jpg,paper
archive/Garbage Classification\trash\trash119.jpg,trash
archive/Garbage Classification\paper\paper126.jpg,paper
archive/Garbage Classification\paper\paper164.jpg,paper
archive/Garbage Classification\plastic\plastic171.jpg,plastic
archive/Garbage Classification\plastic\plastic104.jpg,plastic
archive/Garbage Classification\plastic\plastic443.jpg,plastic
archive/Garbage Classification\cardboard\cardboard400.jpg,cardboard
archive/Garbage Classification\paper\paper266.jpg,paper
archive/Garbage Classification\paper\paper536.jpg,paper
archive/Garbage Classification\glass\glass489.jpg,glass
archive/Garbage Classification\metal\metal46.jpg,metal
archive/Garbage Classification\plastic\plastic464.jpg,plastic
archive/Garbage Classification\paper\paper388.jpg,paper
archive/Garbage Classification\plastic\plastic21.jpg,plastic
archive/Garbage Classification\glass\glass325.jpg,glass
archive/Garbage Classification\trash\trash65.jpg,trash
archive/Garbage Classification\trash\trash106.jpg,trash
archive/Garbage Classification\trash\trash4.jpg,trash
archive/Garbage Classification\plastic\plastic234.jpg,plastic
archive/Garbage Classification\trash\trash29.jpg,trash
archive/Garbage Classification\paper\paper73.jpg,paper
archive/Garbage Classification\metal\metal135.jpg,metal
archive/Garbage Classification\plastic\plastic99.jpg,plastic
archive/Garbage Classification\cardboard\cardboard318.jpg,cardboard
archive/Garbage Classification\paper\paper209.jpg,paper
archive/Garbage Classification\trash\trash17.jpg,trash
archive/Garbage Classification\paper\paper373.jpg,paper
archive/Garbage Classification\plastic\plastic244.jpg,plastic
archive/Garbage Classification\glass\glass249.jpg,glass
archive/Garbage Classification\paper\paper23.jpg,paper
archive/Garbage Classification\paper\paper16.jpg,paper
archive/Garbage Classification\paper\paper207.jpg,paper
archive/Garbage Classification\glass\glass175.jpg,glass
archive/Garbage Classification\paper\paper336.jpg,paper
archive/Garbage Classification\cardboard\cardboard281.jpg,cardboard
archive/Garbage Classification\trash\trash130.jpg,trash
archive/Garbage Classification\paper\paper408.jpg,paper
archive/Garbage Classification\glass\glass404.jpg,glass
archive/Garbage Classification\cardboard\cardboard308.jpg,cardboard
archive/Garbage Classification\paper\paper546.jpg,paper
archive/Garbage Classification\trash\trash7.jpg,trash
archive/Garbage Classification\paper\paper253.jpg,paper
archive/Garbage Classification\cardboard\cardboard29.jpg,cardboard
archive/Garbage Classification\glass\glass15.jpg,glass
archive/Garbage Classification\glass\glass52.jpg,glass
archive/Garbage Classification\paper\paper420.jpg,paper
archive/Garbage Classification\glass\glass307.jpg,glass
archive/Garbage Classification\cardboard\cardboard331.jpg,cardboard
archive/Garbage Classification\glass\glass206.jpg,glass
archive/Garbage Classification\paper\paper317.jpg,paper
archive/Garbage Classification\glass\glass30.jpg,glass
archive/Garbage Classification\glass\glass44.jpg,glass
archive/Garbage Classification\glass\glass48.jpg,glass
archive/Garbage Classification\cardboard\cardboard296.jpg,cardboard
archive/Garbage Classification\paper\paper293.jpg,paper
archive/Garbage Classification\glass\glass340.jpg,glass
archive/Garbage Classification\paper\paper514.jpg,paper
archive/Garbage Classification\paper\paper468.jpg,paper
archive/Garbage Classification\paper\paper510.jpg,paper
archive/Garbage Classification\glass\glass318.jpg,glass
archive/Garbage Classification\cardboard\cardboard364.jpg,cardboard
archive/Garbage Classification\glass\glass150.jpg,glass
archive/Garbage Classification\metal\metal65.jpg,metal
archive/Garbage Classification\paper\paper482.jpg,paper
archive/Garbage Classification\cardboard\cardboard137.jpg,cardboard
archive/Garbage Classification\cardboard\cardboard267.jpg,cardboard
archive/Garbage Classification\paper\paper470.jpg,paper
archive/Garbage Classification\plastic\plastic94.jpg,plastic
archive/Garbage Classification\paper\paper287.jpg,paper
archive/Garbage Classification\cardboard\cardboard7.jpg,cardboard
archive/Garbage Classification\metal\metal106.jpg,metal
archive/Garbage Classification\paper\paper594.jpg,paper
archive/Garbage Classification\cardboard\cardboard356.jpg,cardboard
archive/Garbage Classification\glass\glass172.jpg,glass
archive/Garbage Classification\paper\paper395.jpg,paper
archive/Garbage Classification\paper\paper299.jpg,paper
archive/Garbage Classification\metal\metal47.jpg,metal
archive/Garbage Classification\paper\paper149.jpg,paper
archive/Garbage Classification\glass\glass90.jpg,glass
archive/Garbage Classification\metal\metal189.jpg,metal
archive/Garbage Classification\paper\paper12.jpg,paper
archive/Garbage Classification\paper\paper110.jpg,paper
archive/Garbage Classification\paper\paper277.jpg,paper
archive/Garbage Classification\cardboard\cardboard129.jpg,cardboard
archive/Garbage Classification\metal\metal114.jpg,metal
archive/Garbage Classification\trash\trash90.jpg,trash
archive/Garbage Classification\glass\glass127.jpg,glass
archive/Garbage Classification\cardboard\cardboard329.jpg,cardboard
archive/Garbage Classification\plastic\plastic132.jpg,plastic
archive/Garbage Classification\paper\paper406.jpg,paper
archive/Garbage Classification\plastic\plastic372.jpg,plastic
archive/Garbage Classification\glass\glass256.jpg,glass
archive/Garbage Classification\plastic\plastic402.jpg,plastic
archive/Garbage Classification\metal\metal321.jpg,metal
archive/Garbage Classification\plastic\plastic173.jpg,plastic
archive/Garbage Classification\metal\metal221.jpg,metal
archive/Garbage Classification\metal\metal37.jpg,metal
archive/Garbage Classification\trash\trash39.jpg,trash
archive/Garbage Classification\cardboard\cardboard248.jpg,cardboard
archive/Garbage Classification\glass\glass122.jpg,glass
archive/Garbage Classification\paper\paper36.jpg,paper
archive/Garbage Classification\plastic\plastic172.jpg,plastic
archive/Garbage Classification\paper\paper472.jpg,paper
archive/Garbage Classification\cardboard\cardboard4.jpg,cardboard
archive/Garbage Classification\paper\paper152.jpg,paper
archive/Garbage Classification\metal\metal358.jpg,metal
archive/Garbage Classification\metal\metal197.jpg,metal
archive/Garbage Classification\glass\glass242.jpg,glass
archive/Garbage Classification\glass\glass183.jpg,glass
archive/Garbage Classification\glass\glass397.jpg,glass
archive/Garbage Classification\paper\paper561.jpg,paper
archive/Garbage Classification\glass\glass485.jpg,glass
archive/Garbage Classification\cardboard\cardboard159.jpg,cardboard
archive/Garbage Classification\paper\paper228.jpg,paper
archive/Garbage Classification\cardboard\cardboard117.jpg,cardboard
archive/Garbage Classification\glass\glass241.jpg,glass
archive/Garbage Classification\cardboard\cardboard3.jpg,cardboard
archive/Garbage Classification\glass\glass296.jpg,glass
archive/Garbage Classification\paper\paper130.jpg,paper
archive/Garbage Classification\glass\glass199.jpg,glass
archive/Garbage Classification\paper\paper362.jpg,paper
archive/Garbage Classification\metal\metal88.jpg,metal
archive/Garbage Classification\metal\metal219.jpg,metal
archive/Garbage Classification\cardboard\cardboard150.jpg,cardboard
archive/Garbage Classification\metal\metal154.jpg,metal
archive/Garbage Classification\cardboard\cardboard121.jpg,cardboard
archive/Garbage Classification\glass\glass202.jpg,glass
archive/Garbage Classification\plastic\plastic120.jpg,plastic
archive/Garbage Classification\glass\glass319.jpg,glass
archive/Garbage Classification\plastic\plastic343.jpg,plastic
archive/Garbage Classification\paper\paper426.jpg,paper
archive/Garbage Classification\paper\paper516.jpg,paper
archive/Garbage Classification\glass\glass162.jpg,glass
archive/Garbage Classification\paper\paper475.jpg,paper
archive/Garbage Classification\glass\glass250.jpg,glass
archive/Garbage Classification\paper\paper168.jpg,paper
archive/Garbage Classification\plastic\plastic182.jpg,plastic
archive/Garbage Classification\glass\glass428.jpg,glass
archive/Garbage Classification\glass\glass364.jpg,glass
archive/Garbage Classification\plastic\plastic188.jpg,plastic
archive/Garbage Classification\glass\glass367.jpg,glass
archive/Garbage Classification\metal\metal327.jpg,metal
archive/Garbage Classification\glass\glass43.jpg,glass
archive/Garbage Classification\plastic\plastic287.jpg,plastic
archive/Garbage Classification\glass\glass191.jpg,glass
archive/Garbage Classification\cardboard\cardboard158.jpg,cardboard
archive/Garbage Classification\metal\metal109.jpg,metal
archive/Garbage Classification\metal\metal117.jpg,metal
archive/Garbage Classification\plastic\plastic401.jpg,plastic
archive/Garbage Classification\paper\paper346.jpg,paper
archive/Garbage Classification\plastic\plastic281.jpg,plastic
archive/Garbage Classification\paper\paper521.jpg,paper
archive/Garbage Classification\cardboard\cardboard177.jpg,cardboard
archive/Garbage Classification\plastic\plastic91.jpg,plastic
archive/Garbage Classification\cardboard\cardboard164.jpg,cardboard
archive/Garbage Classification\trash\trash19.jpg,trash
archive/Garbage Classification\plastic\plastic306.jpg,plastic
archive/Garbage Classification\paper\paper337.jpg,paper
archive/Garbage Classification\glass\glass106.jpg,glass
archive/Garbage Classification\plastic\plastic266.jpg,plastic
archive/Garbage Classification\plastic\plastic75.jpg,plastic
archive/Garbage Classification\plastic\plastic123.jpg,plastic
archive/Garbage Classification\metal\metal160.jpg,metal
archive/Garbage Classification\plastic\plastic137.jpg,plastic
archive/Garbage Classification\metal\metal356.jpg,metal
archive/Garbage Classification\paper\paper155.jpg,paper
archive/Garbage Classification\plastic\plastic96.jpg,plastic
archive/Garbage Classification\cardboard\cardboard294.jpg,cardboard
archive/Garbage Classification\trash\trash129.jpg,trash
archive/Garbage Classification\plastic\plastic31.jpg,plastic
archive/Garbage Classification\plastic\plastic410.jpg,plastic
archive/Garbage Classification\metal\metal174.jpg,metal
archive/Garbage Classification\glass\glass216.jpg,glass
archive/Garbage Classification\plastic\plastic451.jpg,plastic
archive/Garbage Classification\paper\paper576.jpg,paper
archive/Garbage Classification\cardboard\cardboard111.jpg,cardboard
archive/Garbage Classification\glass\glass143.jpg,glass
archive/Garbage Classification\glass\glass209.jpg,glass
archive/Garbage Classification\cardboard\cardboard168.jpg,cardboard
archive/Garbage Classification\metal\metal29.jpg,metal
archive/Garbage Classification\paper\paper169.jpg,paper
archive/Garbage Classification\cardboard\cardboard170.jpg,cardboard
archive/Garbage Classification\metal\metal352.jpg,metal
archive/Garbage Classification\metal\metal326.jpg,metal
archive/Garbage Classification\plastic\plastic291.jpg,plastic
archive/Garbage Classification\plastic\plastic35.jpg,plastic
archive/Garbage Classification\plastic\plastic90.jpg,plastic
archive/Garbage Classification\metal\metal22.jpg,metal
archive/Garbage Classification\glass\glass238.jpg,glass
archive/Garbage Classification\glass\glass105.jpg,glass
archive/Garbage Classification\paper\paper492.jpg,paper
archive/Garbage Classification\trash\trash8.jpg,trash
archive/Garbage Classification\cardboard\cardboard183.jpg,cardboard
archive/Garbage Classification\cardboard\cardboard297.jpg,cardboard
archive/Garbage Classification\cardboard\cardboard102.jpg,cardboard
